<H> Aarhus <R> leader <T> Jacob_Bundsgaard || The leader of Aarhus is Jacob Bundsgaard.
<H> 101_Helena <R> epoch <T> 2006-12-31 <H> 101_Helena <R> discoverer <T> James_Craig_Watson <H> James_Craig_Watson <R> nationality <T> Canada <H> James_Craig_Watson <R> death_place <T> Madison,_Wisconsin || 101 Helena was discovered by James Craig Watson, a Canadian, on December 31, 2006. He died in Madison, Wisconsin.
<H> 101_Helena <R> epoch <T> 2006-12-31 <H> 101_Helena <R> discoverer <T> James_Craig_Watson <H> James_Craig_Watson <R> nationality <T> Canada <H> James_Craig_Watson <R> death_place <T> Madison,_Wisconsin || Canadian national, James Craig Watson (died in Madison, Wisconsin), discovered 101 Helena, which has the epoch on, 2006-12-31.
<H> 101_Helena <R> epoch <T> 2006-12-31 <H> 101_Helena <R> discoverer <T> James_Craig_Watson <H> James_Craig_Watson <R> nationality <T> Canada <H> James_Craig_Watson <R> death_place <T> Madison,_Wisconsin || 101 Helena, with the epoch date December 31 2006, was discovered by the Canadian James Craig Watson, who died in Madison, Wisconsin.
<H> Walter_Baade <R> birth_place <T> German_Empire <H> Walter_Baade <R> alma_mater <T> University_of_Göttingen <H> Walter_Baade <R> death_place <T> Göttingen <H> 1036_Ganymed <R> discoverer <T> Walter_Baade || 1036 Ganymed was discovered by Walter Baade who graduated from University of Gottingen. He was born in the German Empire and died in Gottingen.
<H> Walter_Baade <R> birth_place <T> German_Empire <H> Walter_Baade <R> alma_mater <T> University_of_Göttingen <H> Walter_Baade <R> death_place <T> Göttingen <H> 1036_Ganymed <R> discoverer <T> Walter_Baade || Walter Baade, born in the German empire, discovered 1036 Ganymed. His alma mater was the University of Gottingen. Mr. Baade died in Gottingen.
<H> Walter_Baade <R> birth_place <T> German_Empire <H> Walter_Baade <R> alma_mater <T> University_of_Göttingen <H> Walter_Baade <R> death_place <T> Göttingen <H> 1036_Ganymed <R> discoverer <T> Walter_Baade || Walter Baade was born in the German empire and died in Gottingen. He studied at the university of Gottingen and discovered 1036 Ganymed.
<H> Walter_Baade <R> birth_place <T> Preußisch_Oldendorf <H> Walter_Baade <R> alma_mater <T> University_of_Göttingen <H> Walter_Baade <R> doctoral_student <T> Halton_Arp <H> 1036_Ganymed <R> discoverer <T> Walter_Baade || Walter Baade, who was born in Preussisch Oldendorf, discovered 1036 Ganymed. He studied at The university of Gottingen, and his doctoral student was Halton Arp.
<H> Walter_Baade <R> birth_place <T> Preußisch_Oldendorf <H> Walter_Baade <R> alma_mater <T> University_of_Göttingen <H> Walter_Baade <R> doctoral_student <T> Halton_Arp <H> 1036_Ganymed <R> discoverer <T> Walter_Baade || 1036 Ganymed was discovered by Walter Baade. Baade was born in Preußisch Oldendorf and attended the University of Gottingen where one of his doctoral students was Halton Arp.
<H> Walter_Baade <R> birth_place <T> Preußisch_Oldendorf <H> Walter_Baade <R> alma_mater <T> University_of_Göttingen <H> Walter_Baade <R> doctoral_student <T> Halton_Arp <H> 1036_Ganymed <R> discoverer <T> Walter_Baade || Walter Baade, who was born in Preußisch Oldendorf, discovered 1036 Ganymed. He studied at The university of Gottingen and one of his doctoral students was Halton Arp.
<H> James_Craig_Watson <R> nationality <T> Canada <H> James_Craig_Watson <R> death_place <T> Madison,_Wisconsin <H> 103_Hera <R> discoverer <T> James_Craig_Watson <H> 103_Hera <R> epoch <T> 2011-08-27 || Canadian, James Craig Watson, who died in Madison, Wisconsin, was the discoverer of 103 Hera, which has an epoch date of, August 27th 2011.
<H> James_Craig_Watson <R> nationality <T> Canada <H> James_Craig_Watson <R> death_place <T> Madison,_Wisconsin <H> 103_Hera <R> discoverer <T> James_Craig_Watson <H> 103_Hera <R> epoch <T> 2011-08-27 || The Canadian James Craig Watson was the discoverer of 103 Hera, whose epoch is on the 31st of July 2016. He died in Madison, Wisconsin.
<H> James_Craig_Watson <R> nationality <T> Canada <H> James_Craig_Watson <R> death_place <T> Madison,_Wisconsin <H> James_Craig_Watson <R> death_cause <T> Peritonitis <H> 103_Hera <R> discoverer <T> James_Craig_Watson || 103 Hera was discovered by James Craig Watson. He was a Canadian national who died in Madison, Wisconsin of peritonitis.
<H> James_Craig_Watson <R> nationality <T> Canada <H> James_Craig_Watson <R> death_place <T> Madison,_Wisconsin <H> James_Craig_Watson <R> death_cause <T> Peritonitis <H> 103_Hera <R> discoverer <T> James_Craig_Watson || James Craig Watson of Canada passed in Madison, Wisconsin from peritonitis. He was the discoverer of 103 Hera.
<H> 107_Camilla <R> discoverer <T> E._Wells <H> 107_Camilla <R> epoch <T> 2006-12-31 <H> 107_Camilla <R> periapsis <T> 479343000.0 (kilometres) <H> 107_Camilla <R> apoapsis <T> 560937000.0 (kilometres) || 107 Camilla was discovered by E. Wells and has an epoch date of 31 December 2006. It has an apoapsis of 560937000.0 kilometres and a periapsis of 479343000.0 kilometres.
<H> 107_Camilla <R> discoverer <T> E._Wells <H> 107_Camilla <R> epoch <T> 2006-12-31 <H> 107_Camilla <R> periapsis <T> 479343000.0 (kilometres) <H> 107_Camilla <R> apoapsis <T> 560937000.0 (kilometres) || E. Wells discovered 107 Camilla, which has an epoch date of December 31, 2006. Its periapsis is 479343000.0 kilometres and an apoapsis of 560937000.0 km.
<H> 107_Camilla <R> discovered <T> 2001-03-01 <H> 107_Camilla <R> discoverer <T> N._R._Pogson <H> N._R._Pogson <R> birth_place <T> Nottingham <H> N._R._Pogson <R> death_place <T> Chennai || N.R. Pogson was born in Nottingham and died in Chennai. He discovered the 107 Camilla asteroid on the 1st March 2001.
<H> 107_Camilla <R> discovered <T> 2001-03-01 <H> 107_Camilla <R> discoverer <T> N._R._Pogson <H> N._R._Pogson <R> birth_place <T> Nottingham <H> N._R._Pogson <R> death_place <T> Chennai || 107 Camilla was discovered by N.R. Pogson, who was born in Nottingham and died in Chennai. It was discovered on 1 March 2001.
<H> 107_Camilla <R> discovered <T> 2001-03-01 <H> 107_Camilla <R> discoverer <T> N._R._Pogson <H> N._R._Pogson <R> birth_place <T> Nottingham <H> N._R._Pogson <R> death_place <T> Chennai || 107 Camilla was discovered by N.R. Pogson, who was born in Nottingham and died in Chennai. It was discovered on March 1st 2001.
<H> 1097_Vicia <R> epoch <T> 2006-12-31 <H> 1097_Vicia <R> periapsis <T> 279142000000.0 <H> 1097_Vicia <R> orbital_period <T> 135589000.0 <H> 1097_Vicia <R> mass <T> 9.8 (kilograms) || 1097 Vicia has a mass of 9.8 kgs and an epoch date of Dec. 31, 2016. It has an orbital period of 135589000. and a periapsis measurement of 279142000000.0.
<H> 1097_Vicia <R> epoch <T> 2006-12-31 <H> 1097_Vicia <R> periapsis <T> 279142000000.0 <H> 1097_Vicia <R> orbital_period <T> 135589000.0 <H> 1097_Vicia <R> mass <T> 9.8 (kilograms) || The epoch date of 1097 Vicia was on 31 December 2016 and its mass is 9.8kg. Its orbital period is 135589000.0 and its periapsis is 279142000000.
<H> 1097_Vicia <R> epoch <T> 2006-12-31 <H> 1097_Vicia <R> periapsis <T> 279142000000.0 <H> 1097_Vicia <R> orbital_period <T> 135589000.0 <H> 1097_Vicia <R> mass <T> 9.8 (kilograms) || The celestial body known as 1097 Vicia has a mass of 9.8kg and its epoch is on 31 December 2016. The orbital period for 1097 Vicia is 135589000.0 and it has a periapsis measurement of 279142000000.0.
<H> 1099_Figneria <R> mass <T> 2.7 (kilograms) <H> 1099_Figneria <R> epoch <T> 2006-12-31 <H> 1099_Figneria <R> orbital_period <T> 179942000.0 <H> 1099_Figneria <R> periapsis <T> 349206000000.0 || 1099 Figneria has a mass of 2.7 kg and an orbital period of 179942000.0. It has a periapsis of 349206000000.0 and an epoch date of 31st December 2006.
<H> 1099_Figneria <R> mass <T> 2.7 (kilograms) <H> 1099_Figneria <R> epoch <T> 2006-12-31 <H> 1099_Figneria <R> orbital_period <T> 179942000.0 <H> 1099_Figneria <R> periapsis <T> 349206000000.0 || 349206000000 is the periapsis of 1099 Figneria, which has a mass of 2.7 kgs, an orbital period of 179942000.0 and an epoch date of December 31st 2006.
<H> 1099_Figneria <R> mass <T> 2.7 (kilograms) <H> 1099_Figneria <R> epoch <T> 2006-12-31 <H> 1099_Figneria <R> orbital_period <T> 179942000.0 <H> 1099_Figneria <R> periapsis <T> 349206000000.0 || Weighing 2.7 kgs, 1099 Figneria, has an orbital period of 179942000.0. This minor planet, has a periapsis of 349206000000 and its epoch date is, 31 December 2006.
<H> Abilene,_Texas <R> is_part_of <T> Texas <H> Abilene,_Texas <R> country <T> United_States <H> United_States <R> capital <T> Washington,_D.C. <H> Texas <R> language <T> English_language || Abilene is part of Texas in the United States. Washington, D.C. is the capital of the U.S and English is its official language.
<H> Abilene,_Texas <R> is_part_of <T> Texas <H> Abilene,_Texas <R> country <T> United_States <H> United_States <R> capital <T> Washington,_D.C. <H> Texas <R> language <T> English_language || Abilene, Texas, where English is spoken, is in the United States which has Washington D.C. as its capital.
<H> Abilene,_Texas <R> is_part_of <T> Texas <H> Abilene,_Texas <R> country <T> United_States <H> United_States <R> capital <T> Washington,_D.C. <H> Texas <R> language <T> English_language || Abilene, Texas (English is one of the languages spoken), is in the United States, where Washington D.C. is the capital.
<H> Albany,_Georgia <R> is_part_of <T> Georgia_(U.S._state) <H> Albany,_Georgia <R> country <T> United_States <H> United_States <R> demonym <T> Americans <H> United_States <R> ethnic_group <T> African_Americans || Albany, Georgia, is located within the United States where the inhabitants are called Americans. One of the ethnic groups in the United States are the African Americans.
<H> Albany,_Georgia <R> is_part_of <T> Georgia_(U.S._state) <H> Albany,_Georgia <R> country <T> United_States <H> United_States <R> demonym <T> Americans <H> United_States <R> ethnic_group <T> African_Americans || Albany is part of the state of Georgia in the United States. The people living in the US are called Americans and include the ethnic group of African Americans.
<H> Albany,_Georgia <R> is_part_of <T> Georgia_(U.S._state) <H> Albany,_Georgia <R> country <T> United_States <H> United_States <R> demonym <T> Americans <H> United_States <R> ethnic_group <T> African_Americans || Albany is located in the US state of Georgia. Americans are the people occupying the U.S, where one of the ethnic groups is the African Americans.
<H> Albany,_Georgia <R> is_part_of <T> Georgia_(U.S._state) <H> Albany,_Georgia <R> country <T> United_States <H> United_States <R> language <T> English_language <H> United_States <R> ethnic_group <T> Asian_Americans || Albany is part of Georgia, in the United States. the country where English is spoken, and one of the ethnic groups is Asian Americans.
<H> Albany,_Georgia <R> is_part_of <T> Georgia_(U.S._state) <H> Albany,_Georgia <R> country <T> United_States <H> United_States <R> language <T> English_language <H> United_States <R> ethnic_group <T> Asian_Americans || Albany, Georgia, is in the United States, where English is the language, and where Asian Americans are one of the ethnic groups.
<H> Albany,_Georgia <R> is_part_of <T> Georgia_(U.S._state) <H> Albany,_Georgia <R> country <T> United_States <H> United_States <R> language <T> English_language <H> United_States <R> ethnic_group <T> Asian_Americans || Albany, Georgia is in the United States where English is spoken and Asian Americans are among the ethnic groups.
<H> Albany,_Oregon <R> is_part_of <T> Oregon <H> Oregon <R> capital <T> Salem,_Oregon <H> Albany,_Oregon <R> country <T> United_States <H> United_States <R> ethnic_group <T> African_Americans || Albany is a city in Oregon, where the capital is Salem. Albany is located in the United States, where there is an ethnic group called African Americans.
<H> Albany,_Oregon <R> is_part_of <T> Oregon <H> Oregon <R> capital <T> Salem,_Oregon <H> Albany,_Oregon <R> country <T> United_States <H> United_States <R> ethnic_group <T> African_Americans || Albany is a city in Oregon located in the U.S. Salem is the capital of that state. African Americans are one ethnic group in the U.S.
<H> Albany,_Oregon <R> is_part_of <T> Oregon <H> Oregon <R> capital <T> Salem,_Oregon <H> Albany,_Oregon <R> country <T> United_States <H> United_States <R> ethnic_group <T> African_Americans || Albany is part of Oregon (capital is Salem), in the Unite States, where African Americans are one of the ethnic groups.
<H> Albuquerque,_New_Mexico <R> population_density <T> 1142.3 (inhabitants per square kilometre) <H> Albuquerque,_New_Mexico <R> area_total <T> 490.9 (square kilometres) <H> Albuquerque,_New_Mexico <R> area_of_land <T> 486.2 (square kilometres) <H> Albuquerque,_New_Mexico <R> area_code <T> 505, 575 || Albuquerque, in New Mexico, has a total are of 490.9 square kilometres and a land area of 486.2 square kilometres. It has a population density of 1142.3 people per square kilometers, and the area codes are 505 and 575.
<H> Albuquerque,_New_Mexico <R> population_density <T> 1142.3 (inhabitants per square kilometre) <H> Albuquerque,_New_Mexico <R> area_total <T> 490.9 (square kilometres) <H> Albuquerque,_New_Mexico <R> area_of_land <T> 486.2 (square kilometres) <H> Albuquerque,_New_Mexico <R> area_code <T> 505, 575 || Albuquerque, New Mexico covers a total of 490.9 sq kms which includes a land area of 486.2 sq km. It has the area codes 505 and 575 and a population density of 1142.3 inhabitants per sq km.
<H> Amarillo,_Texas <R> is_part_of <T> Potter_County,_Texas <H> Potter_County,_Texas <R> state <T> Texas <H> Potter_County,_Texas <R> country <T> United_States <H> United_States <R> capital <T> Washington,_D.C. || Amarillo is part of Potter County, Texas, in the United States, the capital of which, is Washington, D.C.
<H> Amarillo,_Texas <R> is_part_of <T> Potter_County,_Texas <H> Potter_County,_Texas <R> state <T> Texas <H> Potter_County,_Texas <R> country <T> United_States <H> United_States <R> capital <T> Washington,_D.C. || Amarillo is located in the United States and comprises part of Potter County in the state of Texas. The capital of the country is found in Washington DC.
<H> Amarillo,_Texas <R> is_part_of <T> Potter_County,_Texas <H> Potter_County,_Texas <R> state <T> Texas <H> Potter_County,_Texas <R> country <T> United_States <H> United_States <R> capital <T> Washington,_D.C. || Amarillo is part of Potter County, Texas, U.S. Washington D.C. is the capital of the U.S.
<H> Anaheim,_California <R> country <T> United_States <H> Anaheim,_California <R> leader_title <T> California_State_Assembly <H> Anaheim,_California <R> is_part_of <T> Orange_County,_California <H> Orange_County,_California <R> is_part_of <T> Greater_Los_Angeles_Area || Anaheim, California in the U.S. is led by the California State Assembly and is part of Orange County which forms part of the Greater L.A. area.
<H> Anaheim,_California <R> country <T> United_States <H> Anaheim,_California <R> leader_title <T> California_State_Assembly <H> Anaheim,_California <R> is_part_of <T> Orange_County,_California <H> Orange_County,_California <R> is_part_of <T> Greater_Los_Angeles_Area || Led by the California State Assembly, Anaheim, is in Orange County, California (part of the Greater Los Angeles area), in the United States.
<H> Anaheim,_California <R> country <T> United_States <H> Anaheim,_California <R> leader_title <T> California_State_Assembly <H> Anaheim,_California <R> is_part_of <T> Orange_County,_California <H> Orange_County,_California <R> is_part_of <T> Greater_Los_Angeles_Area || Anaheim is a city in Orange County (part of the Greater Los Angeles area) which is part of California in the U.S. Anaheim is led by the California State Assembly.
<H> Angola,_Indiana <R> is_part_of <T> Indiana <H> Angola,_Indiana <R> is_part_of <T> Pleasant_Township,_Steuben_County,_Indiana <H> Angola,_Indiana <R> country <T> United_States <H> Angola,_Indiana <R> area_total <T> 16.55 (square kilometres) || Angola is part of Pleasant Township in Steuben County, Indiana, in the U.S. and is 16.55 square kilometres in size.
<H> Angola,_Indiana <R> is_part_of <T> Indiana <H> Angola,_Indiana <R> is_part_of <T> Pleasant_Township,_Steuben_County,_Indiana <H> Angola,_Indiana <R> country <T> United_States <H> Angola,_Indiana <R> area_total <T> 16.55 (square kilometres) || Angola is part of Pleasant Township in Steuben County and covers a total area of 16.55 square kilometres. The city is in Indiana, United States.
<H> Angola,_Indiana <R> is_part_of <T> Indiana <H> Angola,_Indiana <R> is_part_of <T> Pleasant_Township,_Steuben_County,_Indiana <H> Angola,_Indiana <R> country <T> United_States <H> Angola,_Indiana <R> area_total <T> 16.55 (square kilometres) || Angola is part of Pleasant township, Steuben County in the US. It is located in the state of Indiana and has a total area of 16.55 sq km.
<H> Angola,_Indiana <R> is_part_of <T> Steuben_County,_Indiana <H> Angola,_Indiana <R> country <T> United_States <H> United_States <R> demonym <T> Americans <H> United_States <R> ethnic_group <T> Native_Americans_in_the_United_States || Angola is in Steuben County, Indiana and that's in the U.S. where people are known as Americans and is also home to Native Americans.
<H> Angola,_Indiana <R> is_part_of <T> Steuben_County,_Indiana <H> Angola,_Indiana <R> country <T> United_States <H> United_States <R> demonym <T> Americans <H> United_States <R> ethnic_group <T> Native_Americans_in_the_United_States || The people living in the United States are known as Americans and include the ethnic group of Native Americans. The country is the location of Angola which is found in Steuben County, Indiana.
<H> Angola,_Indiana <R> is_part_of <T> Steuben_County,_Indiana <H> Angola,_Indiana <R> country <T> United_States <H> United_States <R> demonym <T> Americans <H> United_States <R> ethnic_group <T> Native_Americans_in_the_United_States || Angola, Indiana is in Steuben County, in the United States, where Native Americans are an ethnic group.
<H> Antioch,_California <R> population_total <T> 102372 <H> Antioch,_California <R> area_total <T> 75.324 (square kilometres) <H> Antioch,_California <R> area_code <T> 925 <H> Antioch,_California <R> utc_offset <T> "-7" || The total area of Antioch, California is 75.324 square km and uses UTC offset of -7.It has a total population of 102372 inhabitants and its area code is 925.
<H> Antioch,_California <R> population_total <T> 102372 <H> Antioch,_California <R> area_total <T> 75.324 (square kilometres) <H> Antioch,_California <R> area_code <T> 925 <H> Antioch,_California <R> utc_offset <T> "-7" || The total area of Antioch, California is 75.324 square km., has an UTC offset of -7 and its population is 102372. The area code there is 925.
<H> Antioch,_California <R> population_total <T> 102372 <H> Antioch,_California <R> area_total <T> 75.324 (square kilometres) <H> Antioch,_California <R> area_code <T> 925 <H> Antioch,_California <R> utc_offset <T> "-7" || Antioch, California has a UTC offset of - 7, the population is 102372, the area code is 925, and has a total area of 75.324 square km.
<H> Attica,_Indiana <R> is_part_of <T> Fountain_County,_Indiana <H> Attica,_Indiana <R> is_part_of <T> Logan_Township,_Fountain_County,_Indiana <H> Attica,_Indiana <R> population_density <T> 783.1 (inhabitants per square kilometre) <H> Attica,_Indiana <R> area_total <T> 4.14 (square kilometres) || Attica is part of Logan Township, Fountain County in Indiana. It has a total area of 4.14 sq km and a population density of 783.1 inhabitants per sq km.
<H> Attica,_Indiana <R> is_part_of <T> Fountain_County,_Indiana <H> Attica,_Indiana <R> is_part_of <T> Logan_Township,_Fountain_County,_Indiana <H> Attica,_Indiana <R> population_density <T> 783.1 (inhabitants per square kilometre) <H> Attica,_Indiana <R> area_total <T> 4.14 (square kilometres) || Attica, Indiana is part of Logan Township, Fountain County, Indiana and is 4.14 square kilometres large and has a population density of 783.1 people per square kilometre.
<H> Attica,_Indiana <R> is_part_of <T> Fountain_County,_Indiana <H> Attica,_Indiana <R> is_part_of <T> Logan_Township,_Fountain_County,_Indiana <H> Attica,_Indiana <R> population_density <T> 783.1 (inhabitants per square kilometre) <H> Attica,_Indiana <R> area_total <T> 4.14 (square kilometres) || The city of Attica is found in Logan Township, part of Fountain County in Indiana. The city has a total area of 4.14 sq km and the population density is 783.1 inhabitants per sq km.
<H> Attica,_Indiana <R> is_part_of <T> United_States <H> Attica,_Indiana <R> is_part_of <T> Logan_Township,_Fountain_County,_Indiana <H> Attica,_Indiana <R> population_density <T> 783.1 (inhabitants per square kilometre) <H> Attica,_Indiana <R> area_total <T> 4.14 (square kilometres) || Attica is part of Logan Township, Fountain County, Indiana, U.S. and has 783.1 inhabitants for each of the 4.14 square kilometres it covers.
<H> Attica,_Indiana <R> is_part_of <T> United_States <H> Attica,_Indiana <R> is_part_of <T> Logan_Township,_Fountain_County,_Indiana <H> Attica,_Indiana <R> population_density <T> 783.1 (inhabitants per square kilometre) <H> Attica,_Indiana <R> area_total <T> 4.14 (square kilometres) || Attica is part of Logan Township, Fountain County, Indiana in the United States. The area of Attica Indiana is 4.14 Sq Km and it has a 783.1 inhabitants per square kilometres population density.
<H> Attica,_Indiana <R> is_part_of <T> United_States <H> Attica,_Indiana <R> is_part_of <T> Logan_Township,_Fountain_County,_Indiana <H> Attica,_Indiana <R> population_density <T> 783.1 (inhabitants per square kilometre) <H> Attica,_Indiana <R> area_total <T> 4.14 (square kilometres) || Attica is part of Logan Township, Fountain County, Indiana in the United States. It covers a total area of 4.14 sq kms and the population density if 783.1 inhabitants per sq km.
<H> Attica,_Indiana <R> is_part_of <T> United_States <H> Attica,_Indiana <R> is_part_of <T> Fountain_County,_Indiana <H> Attica,_Indiana <R> population_density <T> 783.1 (inhabitants per square kilometre) <H> Attica,_Indiana <R> area_total <T> 4.14 (square kilometres) || The population density, of Attica, Fountain County, Indiana in the USA is 783.1 inhabitants per square kilometre. It has an area of 4.14 SqKm.
<H> Attica,_Indiana <R> is_part_of <T> United_States <H> Attica,_Indiana <R> is_part_of <T> Fountain_County,_Indiana <H> Attica,_Indiana <R> population_density <T> 783.1 (inhabitants per square kilometre) <H> Attica,_Indiana <R> area_total <T> 4.14 (square kilometres) || Attica is located in Fountain County, Indiana in the United States of America. It has a total area of 4.14 sq km with a population density of 783.1 inhabitants per sq km.
<H> Attica,_Indiana <R> is_part_of <T> United_States <H> Attica,_Indiana <R> is_part_of <T> Fountain_County,_Indiana <H> Attica,_Indiana <R> population_density <T> 783.1 (inhabitants per square kilometre) <H> Attica,_Indiana <R> area_total <T> 4.14 (square kilometres) || Attica is part of Fountain County, Indiana in the United States. Its total area is 4.14 square kilometres and it has a 783.1 inhabitants/sq km population density.
<H> Auburn,_Alabama <R> is_part_of <T> Lee_County,_Alabama <H> Lee_County,_Alabama <R> state <T> Alabama <H> Lee_County,_Alabama <R> country <T> United_States <H> United_States <R> ethnic_group <T> Asian_Americans || Auburn is part of Lee County in Alabama which is located in the United States where you can also find asian americans.
<H> Auburn,_Alabama <R> is_part_of <T> Lee_County,_Alabama <H> Lee_County,_Alabama <R> state <T> Alabama <H> Lee_County,_Alabama <R> country <T> United_States <H> United_States <R> ethnic_group <T> Asian_Americans || The Asian Americans are an ethnic group in the United States where Lee County is located. Auburn is found in this County which is in the state of Alabama.
<H> Auburn,_Alabama <R> is_part_of <T> Lee_County,_Alabama <H> Lee_County,_Alabama <R> state <T> Alabama <H> Lee_County,_Alabama <R> country <T> United_States <H> United_States <R> ethnic_group <T> Asian_Americans || Auburn is part of Lee County, Alabama, in the United States, where one of the ethnic groups is Asian American.
<H> Auburn,_Washington <R> country <T> United_States <H> Auburn,_Washington <R> is_part_of <T> Pierce_County,_Washington <H> Auburn,_Washington <R> is_part_of <T> Washington_(state) <H> Auburn,_Washington <R> area_total <T> 77.41 (square kilometres) || Auburn is in Pierce County, Washington in the U.S. Its total area is 77.41 sq. km.
<H> Auburn,_Washington <R> country <T> United_States <H> Auburn,_Washington <R> is_part_of <T> Pierce_County,_Washington <H> Auburn,_Washington <R> is_part_of <T> Washington_(state) <H> Auburn,_Washington <R> area_total <T> 77.41 (square kilometres) || With a total area of 77.41 sq kms, Auburn, part of Pierce County, is part of the state of Washington, in the United States.
<H> Auburn,_Washington <R> country <T> United_States <H> Auburn,_Washington <R> is_part_of <T> Pierce_County,_Washington <H> Auburn,_Washington <R> is_part_of <T> Washington_(state) <H> Auburn,_Washington <R> area_total <T> 77.41 (square kilometres) || Auburn, Washington is located within the United States and belong to Pierce County. The total area of Auburn is 77.41 square kilometres.
<H> Auburn,_Washington <R> is_part_of <T> Pierce_County,_Washington <H> Auburn,_Washington <R> is_part_of <T> Washington_(state) <H> Washington_(state) <R> country <T> United_States <H> United_States <R> capital <T> Washington,_D.C. || Auburn is located in Pierce County, Washington in the U.S.The capital city of the United States is Washington DC.
<H> Auburn,_Washington <R> is_part_of <T> Pierce_County,_Washington <H> Auburn,_Washington <R> is_part_of <T> Washington_(state) <H> Washington_(state) <R> country <T> United_States <H> United_States <R> capital <T> Washington,_D.C. || Auburn, Pierce County, Washington, which is located in the United States (with its capital as Washington, D.C.).
<H> Auburn,_Washington <R> is_part_of <T> Pierce_County,_Washington <H> Auburn,_Washington <R> is_part_of <T> Washington_(state) <H> Washington_(state) <R> country <T> United_States <H> United_States <R> capital <T> Washington,_D.C. || The capital of the U.S. is Washington, D.C. Washington state, in the United States, is where Auburn, part of Pierce County, Washington, is located.
<H> Auburn,_Washington <R> is_part_of <T> King_County,_Washington <H> Auburn,_Washington <R> is_part_of <T> Pierce_County,_Washington <H> Pierce_County,_Washington <R> country <T> United_States <H> United_States <R> capital <T> Washington,_D.C. || Washington DC is the capital of the United States where Auburn is to be found. It is part of both King County and Pierce County in Washington.
<H> Auburn,_Washington <R> is_part_of <T> King_County,_Washington <H> Auburn,_Washington <R> is_part_of <T> Pierce_County,_Washington <H> Pierce_County,_Washington <R> country <T> United_States <H> United_States <R> capital <T> Washington,_D.C. || Auburn is part of both Pierce County and King County in Washington in the United States. The country's capital city is Washington DC.
<H> Austin,_Texas <R> population_density <T> 1296.65 (inhabitants per square kilometre) <H> Austin,_Texas <R> area_of_land <T> 686.0 (square kilometres) <H> Austin,_Texas <R> area_code <T> 512 <H> Austin,_Texas <R> area_total <T> 703.95 (square kilometres) || Austin in Texas has a population of 1296.65 people per square kilometer, a land area of 686 square kilometres, a total area of 703.95 square kilometres and the area code of Austin (Texas), is 512.
<H> Austin,_Texas <R> population_density <T> 1296.65 (inhabitants per square kilometre) <H> Austin,_Texas <R> area_of_land <T> 686.0 (square kilometres) <H> Austin,_Texas <R> area_code <T> 512 <H> Austin,_Texas <R> area_total <T> 703.95 (square kilometres) || Austin, Texas covers 686.0 square kilometres of land and has a total area of 703.95 square kilometres. The population is 1296.65 inhabitants per square kilometre and the area code is 512.
<H> Austin,_Texas <R> population_density <T> 1296.65 (inhabitants per square kilometre) <H> Austin,_Texas <R> area_of_land <T> 686.0 (square kilometres) <H> Austin,_Texas <R> area_code <T> 512 <H> Austin,_Texas <R> area_total <T> 703.95 (square kilometres) || Austin, Texas has a population of 1296.65 people per square kilometer and covers 686 sq. km. of land. The area code there is 512 and its area is 703.95 sq. km.
<H> Antioch,_California <R> is_part_of <T> California <H> Antioch,_California <R> is_part_of <T> Contra_Costa_County,_California <H> Contra_Costa_County,_California <R> is_part_of <T> San_Francisco_Bay_Area <H> California <R> language <T> Spanish_language || Antioch, Contra Costa County is part of the San Francisco Bay region of, Spanish speaking, California.
<H> Antioch,_California <R> is_part_of <T> California <H> Antioch,_California <R> is_part_of <T> Contra_Costa_County,_California <H> Contra_Costa_County,_California <R> is_part_of <T> San_Francisco_Bay_Area <H> California <R> language <T> Spanish_language || The city of Antioch is located within California, where the Spanish language is spoken. Antioch, is part of Contra Costa County in California, which is part of the San Francisco Bay area.
<H> Antioch,_California <R> is_part_of <T> California <H> Antioch,_California <R> is_part_of <T> Contra_Costa_County,_California <H> Contra_Costa_County,_California <R> is_part_of <T> San_Francisco_Bay_Area <H> California <R> language <T> Spanish_language || Antioch, is part of Contra Costa County and part of the San Francisco Bay Area in California. Spanish is spoken in California.
<H> Anderson,_Indiana <R> is_part_of <T> Adams_Township,_Madison_County,_Indiana <H> Anderson,_Indiana <R> is_part_of <T> Indiana <H> Indiana <R> country <T> United_States <H> Indiana <R> capital <T> Indianapolis || Anderson (United States), is located in Adams Township, Madison County, Indiana, the capital of which is, Indianapolis.
<H> Anderson,_Indiana <R> is_part_of <T> Adams_Township,_Madison_County,_Indiana <H> Anderson,_Indiana <R> is_part_of <T> Indiana <H> Indiana <R> country <T> United_States <H> Indiana <R> capital <T> Indianapolis || Indianapolis is the capital of Indiana, United States. Anderson is a city in Indiana and is located within Adams Township, Madison County.
<H> Anderson,_Indiana <R> is_part_of <T> Adams_Township,_Madison_County,_Indiana <H> Anderson,_Indiana <R> is_part_of <T> Indiana <H> Indiana <R> country <T> United_States <H> Indiana <R> capital <T> Indianapolis || Anderson is part of Adams Township, Madison County, Indiana (U.S.), where the state's capital is Indianapolis.
<H> Anderson,_Indiana <R> is_part_of <T> Lafayette_Township,_Madison_County,_Indiana <H> Anderson,_Indiana <R> is_part_of <T> Indiana <H> Indiana <R> country <T> United_States <H> Indiana <R> capital <T> Indianapolis || Indianapolis is the capital of Indiana, United States. Anderson, Indiana is part of Lafayette Township, Madison County, Indiana.
